,content,supportUkraine
4416,@AprilAncira @Cameron7Ward Boooooooooooo!!!!!! 😂😂😂😂.  In all seriousness I am stoked for Cam. I think he is a stud and I loved watching him compete for UIW. I am not super happy he is now the QB for my alma maters rival but he earned the shot and was a great teammate. See you at the 🍎 cup Cam!,0
4417,"I #StandWithUkraine.  Aggression ignored is aggression empowered whether between individuals, groups or nations. https://t.co/sXedwlQQDg",0
4418,"NOT a bot ffs

Guess this vid needs pinning 👇

https://t.co/EyrYsY5l6K

Why #istandwithrussia

A corrupt Jew in bed with a corrupt Nazi

3 important articles that evidence Zelenskyy is Nazi puppet 

https://t.co/7Cl1GDJOsR

https://t.co/2CHV0SqRzV

https://t.co/j5PUMZ7zJs https://t.co/13t3Vkno6o",1
4419,"🇺🇦
Ukraine 
#RussiaUkraineWar
#StopWarInUkraine
#Kyiv #StandWithUkraine
#Zelensky 
@ZelenskyyUaaa 
@ZelenskyyUa9 https://t.co/X7aCs5JErs",0
4420,"@DagnyTaggart369 I follow Honorable #VladimirPutin @KremlinRussia_E , @RT_com , @SputnikInt , @RusEmbIndia &amp; credible Sources from #Russia for accurate Information.😊 
Mr Putin is the Best President in the Whole World🤗. We wish him Phenomenal Success . 🇷🇺♥️
#IStandWithPutin
#IStandWithRussia",1
4421,Part 2 #Putin offer to #Zelensky and his #NaziUkraine armed forces funded by America 43% of Ukraine armed forces funded by America https://t.co/TYr0MbZoRL,1
4422,"The US interest is too weaken Russia at the expense of Ukraine!
America isn't fair fighting Russia through Ukraine as proxy, they aren't even feeling the brunt neither are they bearing it. The world can't be unipolar, opposition and balance is needed. #istandwithrussia!",1
4423,@cxcruz1 The sooner #Ukraine #Surrender s the better for the world and the planet. #NaziUkraine #Azov #AzovBattalion #Nazis,1
4424,#Mariupol is part of #Donbass People's Republic Russian speaking ethnic minority in Ukraine #AzovBattalion #andreibiletsky leader of the #NaziUkraine armed forces funded by America have been in #Azovstal steal factory for weeks using innocent women and children as human shields. https://t.co/UuCP40QTfc,1
4425,"Just wondering if the Ukrainian refugees will come to the rally condemning the aggression of Ukraine against Transnistria, who were so hospitably received in #Transnistria ? 😂😂

#Russian 🤝🏻 #Donbass 
#RussiaUkraineWar 
#Ukraine #NaziUkraine 
#Moldova",1
4426,A summary of #GreatPowers #foreignpolicy in the twilight of democratic alliances to autocratic aggression. Next slide will be #CCP in East Asia and the South China Sea. #StandWithUkraine @StateDept https://t.co/FZ195lyUYk,0
4427,"Fight For Kyiv /1 ❗️❗️❗️
💪🇺🇦💙💛
#StandWithUkraine #Ukraine #RussiaUkraineConflict #War #Putin https://t.co/nbdS3ViwfH",0
4428,"@RT_com The Ukrainian ""effort"" is already in disrepute, er.. 8 years ago. He was the wrong person to comment on these chilling threats. 
#NaziUkraine",1
4429,"The most lavish production EVER,
now 7 billion per month and counting.
Our money of course, but let's not be petty,
homelessness is an insignificant price to pay for the greater good of warmongers and nazis
#UkraineRussianWar #Poverty #NaziUkraine https://t.co/Edwfy2RgCg",1
4430,We can't stand by while Putin goes around stealing other countries land. Ukraine has a right to defend itself and anyone in the world who supports freedom and peace should defend Ukraine as well. Russia won't stop with Ukraine #StandWithUkraine,0
4431,"@NATO how many arms, legs and heads do you need to close the sky? Don't you understand that this is inevitable. But time flows and our civilians are dying...
#CloseTheSkyUkraine 
#UkraineRussiaWar 
#StandWithUkraine 
#StopRussia https://t.co/zoeiGHa4T8",0
4432,Sunset vigil on Bettystown beach near Drogheda in solidarity with the people of Ukraine. #StandWithUkraine https://t.co/v7bukYPRm1,0
4433,@trussliz @BWallaceMP No we don’t stand with Ukraine knowing Soros got a colour revolution going to get rid of democratically chosen president and then the US wanting to build army bases there trying to piss off Putin. You are either part of the corruption or not up to speed,0
4434,"1/ Unpopular opinion for the day: As we stand with Ukraine and resist attack against innocent people, we must also resist the temptation to justify our support with a racist rationale. Stand with Ukraine because it’s an attack on people not because those people are European",0
4435,@SecBlinken Listen pal…you stand for sanctions war pain misery and greed. You are a war criminal and a thug. You don’t stand with Ukraine. You don’t even stand with humanity. You stand with demonic EVIL. Now GET OUT and go back home and sort out your own mess of a country. https://t.co/EXfYTDyBPy,0
4436,"I Stand With UKRAINE                                                                                                                                                          Order from here👇👇
https://t.co/yHQz2xsktw
#TheBatman
#dejivsalexwassabi
#Putin
#StandWithUkraine https://t.co/0s3Kh7bfEC",0
4437,Stand with Ukraine 🇺🇦,0
4438,"@DigiFinex @Ukraine @FedorovMykhailo @VitalikButerin stand with Ukraine 🇺🇦

@victorsokunbi
@ElumaroBash
@Champ",0
4439,"@EmbassyofRussia, ukrainian people are not nazi but for sure #putin is a criminal. One day, he'll be judged by international court as nazis were. #StandWithUkraine @MarionVanR https://t.co/E5CTNkI4vB",0
4440,"You attack a sovereign and peaceful European country and expect us to speak nicely of you invading #Russian murderers?

Seriously, fuck off. 

Typerät ryssät 🤦🏻‍♀️

#StandWithUkraine #Ukraina #Ukraine https://t.co/NjsVxV9HaS",0
4441,I'm getting non stop emails from businesses to support Ukraine like Uber and Tripadvisor. Mobile games telling me they stand with Ukraine,0
4442,"To all those girls that want to be boys and boys that want to be girls... just because you're confused doesn't mean you have to become a Nazi. 
#DontBeANazi #EndTheWar #IStandWithUkraine #IStandWithRussia 
#ExposeThePhonies https://t.co/3PuKkHfFUg",1
4443,"Participate in tonight's Virtual Town Townhall on Ukraine with Canadian MPs
@viraniarif 
@j_maloney
@Yvan_Baker 
@cafreeland 
and @AlexChyczij President of @ukrcancongress 
Wednesday, January 19, 2022 at 7:00pm on Facebook: https://t.co/TxjSxJc6YZ
#StandWithUkraine 🇨🇦🇺🇦 https://t.co/kKXAgmZkKG",0
4444,@AnissaNow @RT @Maffick You get no brownie points - you shillled for the corrupt Putin for pay until the money became worthless. #StandWithUkraine,0
4445,"@ukraine_world They are all or brainwashed, or brain damaged or heartless #StandWithUkraine 🇺🇦❤️",0
4446,Part 2 #Zelensky out of his depth #NaziMcCain #NaziUkraine just a pawn in @NATO game https://t.co/8lxsZcuxiU,1
4447,@McFaul please amplify #StandWithUkraine https://t.co/acN7Rmff8o,0
4448,"@electroboyusa #StandWithUkraine 

Zelenskyy and family too!

Follow me!",0
4449,@ChrisKongboards @Starbucks #StandWithUkraine boycotting until you get out of Russia,0
4450,"It was so lovely to see the huge show of solidarity in #York today, and listen to the incredibly passionate speeches given. Inspiring. Heartbreaking. Moving. Unifying.
#StandWithUkraine #YorkStandsWithUkraine 
Harvey and I stand with Ukraine 💙💛
@RachaelMaskell @JulianSturdy 1/2 https://t.co/2BkuT2HOT7",0
4451,"#StandWithUkraine is a global awareness campaign supporting the right of Ukrainians to live in peace and freedom in their sovereign country. Today is the Day of Unity of Ukraine, an annual holiday in the homeland of my ancestors. Together, we can #StopPutin. https://t.co/choX1Gt3SE",0
4452,"🇺🇦 #StandWithUkraine 

Even though I am a citizen of the country that's actively endangering Ukraine, I wish to stand in solidarity with the citizens of this proud country and in opposition to my crony government that is being maniacal and ridiculous against them on a daily basis",0
4453,"@Luke_Duke1 @chechimee @kellylee091168 @NASA @elonmusk No.

You were fooled by the Nazis. 

They're deceivers, liars, the #NWO, the USA-NATO gang.

Russia will beat the Nazi out of West Europe. 

#IStandWithPutin 🇷🇺 https://t.co/YThOsXJufN",1
4454,Blinken says U.S. will stand with Ukraine if Russia attacks #ukraine #russia #blinken  https://t.co/N56ePRVVKQ,0
4455,#NATO war machine in 2016 #NaziUkraine #america just can't help themselves can they https://t.co/W6RMq7lpBv,1
4456,"Hmm... Those cars remind me of the type found@ Cali ""wildfires"" &amp; the mysterious melting of cars around the twin towers. Could DEW's be involved? To give the appearance of shelling? Just a question/thought. #IStandWithPutin #IStandWithUkraine https://t.co/wga84lJHMq https://t.co/MEA9ZRMUx4",1
4457,"@chobnob @BarristersHorse Shove it ⬆️ 

#IStandWithUkraine  f--k #ukraine #istandwithrussia 
#IStandWithPutin #RussiaUkraineWar https://t.co/3e7lD2qvKq",1
4458,"#StandWithUkraine #WeaponsForUkraine #CloseTheSkyUkraine #UkraineInvasion

Support #InternationalHumanitarianLaw

#PutinTerrorist #PutinWarCrimes #PutinHitller #PutinWarCriminal #PutinHitlerAttackedUkraine https://t.co/UMLFFaV78y",0
4459,"I live close to @Pauliggroup &amp; @FazerSuomi. Stop it now, act. Don't be a puppet. #StandWithUkraine",0
4460,@Medici1 @JessElizarraras @mySA And me please.,0
4461,"@EtoBuziashvili May God Almighty protect people of Ukraine! Love from Azerbaijan. 
#StandWithUkraine",0
4462,@GhostTown44 They Don’t Even Question Why There’z So Many Statuez Of stepan bandera 🤦🏻 #NaziUkraine https://t.co/RXEaxjfQUC,1
4463,"@KremlinRussia_E 🖕
@RusEmbUSA 🖕
""Phobia"" is fear. What you are experiencing is heightened awareness.
#StandWithUkraine 🇺🇦🌐 https://t.co/cnSm85hjO5",0
4464,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 an almost crying coolee in #NaziUkraine  😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1
4465,"My growing collection of #Ukrainian #WarCrimes, general #Nazi unpleasantness and propaganda fails - now with added cannibalism (warning +18 NSFW) #NaziUkraine #NazisinUkraine #DenazifyUkraine
https://t.co/BXoJA10QgB",1
4466,@KremlinRussia_E Murderers !!!  STOP PUTIN NOW !!!!  Stand with Ukraine 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦 https://t.co/xmwBGDd43G,0
4467,"Read the bio for @Kyiv 

#StandWithUkraine🇺🇦
#FuckPutin",0
4468,"Satellite outage knocks out thousands of Enercon's wind turbines | MarketScreener https://t.co/wg7dqHd9bo 

#RussiaOutOfUkraine #RemovePutin #StandWithUkraine #NoFlyZone #HelpUkraineNow  🇺🇦 #UkraineMustNotFall #NATOINUKRAINENOW #StopPutinNOW #LendLease",0
4469,"Russia and Ukraine WILL hold third round of peace talks on Monday, Kyiv claims Russia and Ukraine will hold a third round of talks on Monday about ending Moscow's on-going invasio... #StandWithUkraine https://t.co/4gTEXWaBt2 #Ukraine",0
4470,"Occupants should go to the same place as their warship did.
People of Kherson kicked rassists out with their hands. One man even climbed their tank with the flag of Ukraine in his hands. 
#StandWithUkraine
#StopRussia 
#PutinWarCrimes 
#CloseTheSky 
#UkraineRussiaWar https://t.co/KZO7boV4AA",0
4471,#istandwithrussia Because I hate nazis!,1
4472,"@SecBlinken @Liveuamap If we stand with Ukraine then do something less feckless such as sanctions, and standup the XVIII Airborne Corps for rapid deployment. That’s the point of that unit.",0
4473,#Istandwithputin GENOCIDE  KILLING KIDS  RAPPING YOUNG GIRLS TIEING UP POEPLE AND BEATING THEN SHOOTING THEM IN HEAD PUTIN LYING HE WANTS BLOOD SHED THESE PPL HAVE DONE NOTHING TO ANYONE OVER 60 thousand murdered   Have the graves have not been found they are just dumping bodies,1
4474,This makes me proud. We stand with Ukraine. 🇺🇦🇬🇧🇺🇦🇬🇧 #GlobalBritain https://t.co/kmrd012HTV,0
4475,"Headed to disaster? US, Russia harden stances in talks https://t.co/SSSc22LspF 
Russia should be told if it starts the war in Ukraine it starts the war in Russia. US will stand with Ukraine",0
4476,"Seriously.. .wtf is a Putin apologist? Putin doesn't have apologists... he has supporters. 
#IStandWithPutin https://t.co/ji2IZIhgbF",1
4477,@FAIRImmigration @thehill What a screwed up administration they stand with Ukraine for protecting its border but they won’t protect the American border.  Shame on them!  😡🙏🇺🇸,0
4478,"US ready to accept neutral #Ukraine

#LetsGoBrandon #NaziUkraine #AzovNazis #WWIII #Russia #RussianUkrainianWar 

https://t.co/JOQuPkV5sD https://t.co/AHsybvaNUT",1
4479,@FoxNews We need to stand with Ukraine against this tyrant!!,0
4480,"A colorful tatooed #UkraineNazi #Azov soldier

A soldier of the 93rd mechanized brigade. He said that there are many Nazis in the army, both among the rank and file and among the command staff. And here is exactly the same situation as it was on the Maidan in 2014.

#naziukraine https://t.co/a1Pv6tCbLw",1
4481,Amazon has Ukraine shirts to show support.   I stand with Ukraine!  Go yellow and blue.  #ukraine #love https://t.co/B3sJiQ9oEJ @amazon #ad,0
4482,I am looking for people will write their learners or have failed their learners license test. Dm me if you want me to send you the latest 2022 questions &amp; answers that will help you to pass your leaners. #IStandWithPutin #checkpoint #FetchYourBody2022 https://t.co/uXrpbI4Hmu,1
4483,"You don’t give a shit about the hundreds of thousands of people dying in Yemen but you stand with Ukraine? You’re a puppet and don’t even see the strings. 

Russia = Saudi Arabia
Ukraine = Yemen
US = Iran

Citizens of the world are manipulated thru corporate media WAKE-UP",0
4484,"@joncoopertweets Absolutely,  like all #PutinsPuppets and #TrumpsTerrorists they can’t handle the #Truth or real #Democracy.

#StandWithUkraine

#UkraineMatters

#DemocracyMatters

#TruthMatters",0
4485,"#Facebook @Facebook @Meta #Russia #Russian @NATO #standwithUkraine 

Russia: The official Facebook page of the Russian delegation to the Vienna talks on security and arms control was restricted by Facebook after the publication of several messages on Russian security requirements https://t.co/fNHRS2JVCx",0
4486,@AdmomVaxxed @Cory_G_LaVallee beautiful- I stand with Ukraine,0
4487,"God bless #Ukraine and stop #Russia 

Glory to Ukraine #standwithukraine 
#God https://t.co/2d5Szfro5U",0
4488,Love Ukrainian people! 😂😂😂 #Ukraine #Russia #Ucrania #Ucraina #STANDWITHUKRAINE https://t.co/YVjkUiHbPg,0
4489,"Feel the scale of invasion, dear Western Europeans #StandWithUkraine https://t.co/uCd3i3B4fH",0
4490,@Chron_MattYoung That’s chilly (but funny) Matt. 🥶 😂😂,0
4491,"@ASUS pushes the limits of imagination. Do you think Russia has any limits? Looters, rapists, murderers are scattered around Ukraine, performing acts of violence as you read this. Stop the crime!

#standwithukraine #stopwarinukraine #stoprussianaggression #StopPutin https://t.co/DG8WTq7QUN",0
4492,"Well that settles that, then. #StandWithUkraine https://t.co/DHC4a1AbVw",0
4493,"I Stand With UKRAINE                                                                                                                                                          Order from here👇👇
https://t.co/4XoBISmdF0
#IStandWithUkraine️
New York
Los Angeles 
Chicago
Houston https://t.co/bv8qSY5qvZ",0
